anum,n_terms,n_d,order,degree,n_id,L_H,n_singular,full_fit,prefix_only,n_revisions,n_struct_rev,final_lambda,error,name
A366727,30,9.0,,,,,,False,True,10,9,1.0,,2-tone chromatic number of a maximal outerplanar graph with maximum degree n.
A190256,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of sqrt((3 + x + sqrt(9+6x))/2), where x = sqrt(6)."
A061803,30,13.0,2.0,2.0,13.0,88.0,0.0,True,False,1,0,0.0845341018251681,,Sum of n-th row of triangle of 4th powers: 1; 1 16 1; 1 16 81 16 1; 1 16 81 256 81 16 1; ... (cf. A133824).
A353731,30,,,,,,,False,False,0,0,1.0,,a(n) = index where prime(n) appears in A352808.
A381972,30,,,,,,,False,False,0,0,1.0,,Numbers k>=3 such that k/A001414(k) > (k-1)/A001414(k-1).
A308911,30,6.0,,,,,,False,True,1,1,1.0,,Sum of the largest parts in the partitions of n into 6 squarefree parts.
A389923,30,,,,,,,False,False,0,0,1.0,,Standard composition numbers of integer compositions with last part = length.
A226874,30,,,,,,,False,False,0,0,1.0,,"Number T(n,k) of n-length words w over a k-ary alphabet {a1, a2, ..., ak} such that #(w,a1) >= #(w,a2) >= ... >= #(w,ak) >= 1, where #(w,x) counts the letters x in word w; triangle T(n,k), n >= 0, 0 <= k <= n, read by rows."
A109863,30,,,,,,,False,False,0,0,1.0,,Primes arising as the 10's complement of A109862(n).
A378534,30,,,,,,,False,False,0,0,1.0,,Dirichlet convolution of A033879 and A378525.
A185262,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 2^(1/phi).
A275851,30,,,,,,,False,False,0,0,1.0,,a(n) = number of elements in range [1..(1+A084558(n))] fixed by the permutation with rank n of permutation list A060117 (or A060118).
A141113,30,,,,,,,False,False,0,0,1.0,,"Positive integers k such that d(d(k)) divides k, where d(k) is the number of divisors of k."
A056283,30,,,,,,,False,False,0,0,1.0,,Number of n-bead necklaces with exactly three different colored beads.
A106218,30,,,,,,,False,False,0,0,1.0,,Positions of 2's in A106216.
A211792,30,,,,,,,False,False,0,0,1.0,,a(n) = Sum_{y=1..n} Sum_{x=1..n} floor((x^k + y^k)^(1/k)) with k = 3.
A033850,30,,,,,,,False,False,0,0,1.0,,Numbers whose prime factors are 3 and 7.
A286418,30,,,,,,,False,False,0,0,1.0,,"Array read by antidiagonals: T(n,m) is the number of (undirected) cycles in the rook graph K_n X K_m."
A009914,30,,,,,,,False,False,0,0,1.0,,Coordination sequence T1 for Zeolite Code VSV.
A358704,30,,,,,,,False,False,0,0,1.0,,Numbers m such that the sum of the prime divisors and the sum of the nonprime divisors of m^2+1 are both prime.
A273674,30,,,,,,,False,False,0,0,1.0,,"First differences of number of active (ON, black) cells in n-th stage of growth of two-dimensional cellular automaton defined by ""Rule 825"", based on the 5-celled von Neumann neighborhood."
A199788,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of x>0 satisfying 3*x^2-3*x*cos(x)=2*sin(x).
A228709,30,22.0,6.0,1.0,22.0,148.0,0.0,True,False,1,0,0.42165242165242167,,Numbers having in decimal representation at least one pair of consecutive digits with the same parity.
A064102,30,,,,,,,False,False,0,0,1.0,,Primes p = prime(k) such that prime(k) + prime(k+7) = prime(k+1) + prime(k+6) = prime(k+2) + prime(k+5) = prime(k+3) + prime(k+4).
A228561,30,11.0,,,,,,False,True,2,1,1.0,,"Determinant of the n X n matrix with (i,j)-entry equal to 1 or 0 according as i + j and 4*(i + j)^2 + 1 are both prime or not."
A045201,30,,,,,,,False,False,0,0,1.0,,Numbers whose base-5 representation contains exactly three 0's and two 3's.
A199364,30,,,,,,,False,False,0,0,1.0,,Numbers k such that 4k^3 + 3 is prime.
A327466,30,,,,,,,False,False,0,0,1.0,,Number of nonempty subsets of [1..n] which are geometric progressions with rational ratio and are locally maximal.
A219109,30,,,,,,,False,False,0,0,1.0,,The smallest k such that prime(k) == -1 (mod n).
A071593,30,,,,,,,False,False,0,0,1.0,,"Number of 1's in binary representation of n equals tau(n), the number of divisors of n."
A239083,30,,,,,,,False,False,0,0,1.0,,"The sequence S = a(1), a(2), ... is defined by a(1)=1, if d,e,f are consecutive digits then we do not have d < e < f, and S is always extended with the smallest integer not yet present in S."
A278922,30,6.0,,,,,,False,True,4,4,1.0,,"Largest p such that n = p + q + r where p < q < r are all prime, or 0 if no such primes p, q, r exist."
A276943,30,,,,,,,False,False,0,0,1.0,,"Square array A(row,col) read by antidiagonals: A(1,col) = A276155(col), and for row > 1, A(row,col) = A276154(A(row-1,col)); Dispersion of primorial base left shift A276154 (array transposed)."
A319603,30,,,,,,,False,False,0,0,1.0,,a(n) = n^3 + reversal of digits of n^3.
A187057,30,,,,,,,False,False,0,0,1.0,,"Primes p such that the polynomial x^2 + x + p generates only primes for x = 0, ..., 4."
A388356,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 8 * exp(-3*Pi/8) * 2^(3/8) * Gamma(3/4)^9 / Pi^(9/4).
A382492,30,,,,,,,False,False,0,0,1.0,,a(n) is the least number that has exactly n 3-smooth divisors.
A316913,30,7.0,,,,,,False,True,2,1,1.0,,Writing the integers of the sequence in French produces a word-sequence that spells itself (see the Example section).
A261331,30,,,,,,,False,False,0,0,1.0,,Expansion of Product_{k>=1} (1+x^k)^(A000129(k)).
A175059,30,,,,,,,False,False,0,0,1.0,,"a(n) = decimal equivalent of {A144795(n) written in binary, and each run of 1's reduced in length by one digit}."
A377763,30,,,,,,,False,False,0,0,1.0,,"Triangular array read by rows.  T(n,k) is the number of partial functions f on [n] such that there are exactly k points in [n] that are neither in the domain of f nor in the image of f, n>=0, 0<=k<=n."
A124340,30,,,,,,,False,False,0,0,1.0,,"Number of solutions to n = x^2 + 2*y^2 + 4*(T(z) + T(w)) + 1 where x and y are integers, z and w are nonnegative integers and T(x) = (x^2+x)/2."
A055956,30,7.0,,,,,,False,True,6,5,1.0,,n + reversal of base 8 digits of n (written in base 10).
A152603,30,,,,,,,False,False,0,0,1.0,,"a(1) = 1; thereafter, a(n) is always the smallest integer > a(n-1) not leading to a contradiction, such that any three consecutive digits in the sequence sum up to a prime."
A330911,30,,,,,,,False,False,0,0,1.0,,The number of edges formed by straight line segments mutually connecting all vertices of a semicircular polygon defined in A333642.
A026799,30,6.0,,,,,,False,True,3,3,1.0,,Number of partitions of n in which the least part is 6.
A362125,30,,,,,,,False,False,0,0,1.0,,"Square array T(n,k), n>=0, k>=0, read by antidiagonals downwards, where column k is the expansion of 1/(1 - x*(1+x)^k)^k."
A038850,30,,,,,,,False,False,0,0,1.0,,Multiples of 8 that are the difference of two positive cubes.
A129835,30,7.0,,,,,,False,True,2,1,1.0,,A computation-universal sequence of natural numbers (with zero).
A210984,30,,,,,,,False,False,0,0,1.0,,Total number of states of the first n subshells of the nuclear shell model in which the subshells are ordered by energy level in increasing order.
A100928,30,9.0,,,,,,False,True,2,1,1.0,,"Number of partitions of n into parts free of odd octagonal (star) numbers: k(3k-2) and the only number with multiplicity in the unrestricted partitions is the number 2 with multiplicity of the form :4k+2l, k a positive integer and l=0,1."
A342683,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 1/zeta(8).
A005094,30,,,,,,,False,False,0,0,1.0,,Number of distinct primes of the form 4k+1 dividing n minus number of distinct primes of the form 4k+3 dividing n.
A181371,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of ternary words (i.e., finite sequences of 0's, 1's and 2's) of length n having k occurrences of 01's (0 <= k <= floor(n/2))."
A273561,30,,,,,,,False,False,0,0,1.0,,"Number of active (ON, black) cells in n-th stage of growth of two-dimensional cellular automaton defined by ""Rule 790"", based on the 5-celled von Neumann neighborhood."
A154537,30,,,,,,,False,False,0,0,1.0,,"Triangle T(n,m) read by rows: let p(n,x) = exp(-x) * Sum_{m >= 0} (2*m + 1)^n * x^m/m!; then T(n,m) = [x^m] p(n,x)."
A345379,30,16.0,4.0,2.0,21.0,102.0,2.0,True,False,3,2,0.5964912280701754,,"Number of terms m <= n, where m is a term in the bisection of Lucas numbers (A005248)."
A062063,30,,,,,,,False,False,0,0,1.0,,"a(n) is the smallest number greater than a(n-1) that is coprime to the last four terms of the sequence, with a(1) = 1, a(2) = 2, a(3) = 3, and a(4) = 5."
A303484,30,,,,,,,False,False,0,0,1.0,,"Square array A(n,k), n >= 0, k >= 0, read by antidiagonals: A(n,k) = [x^(n^3)] (1/(1 - x))*(Sum_{j>=0} x^(j^3))^k."
A052086,30,,,,,,,False,False,0,0,1.0,,Primes with at least one of the decimal digits occurring separated.
A127252,30,9.0,,,,,,False,True,2,1,1.0,,Sequence composed of 1 and -1 with the -1's occurring at odious indexed positions given by A091855.
A350394,30,,,,,,,False,False,0,0,1.0,,Largest degree of x with the largest coefficient in Product_{k=1..n} (1 + x^k).
A313398,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.532.5 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A094887,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of phi*sqrt(2), where phi = (1+sqrt(5))/2."
A284486,30,,,,,,,False,False,0,0,1.0,,The lexicographically earliest table read by antidiagonals such that any value appears at most twice on any straight line (of any slope).
A360265,30,,,,,,,False,False,0,0,1.0,,"a(0) = 0, and for any n > 0, let k > 0 be as small as possible and such that t(k) >= n (where t(m) denotes A000217(m), the m-th triangular number); a(n) = k + a(t(k) - n)."
A159016,30,,,,,,,False,False,0,0,1.0,,"Square array A, read by antidiagonals, with entry n in row k given by A(k,0) = A028387(k) and A(k,n) = A(k,n-1) + floor(sqrt(A(k,n-1))), n>0, k>=0."
A128762,30,,,,,,,False,False,0,0,1.0,,Expansion of chi(q) * chi(q^2) / (chi(q^5) * chi(q^10)) in powers of q where chi() is a Ramanujan theta function.
A343944,30,,,,,,,False,False,0,0,1.0,,Total number of parts in all partitions of n into powers of 2: p1 <= p2 <= ... <= p_k such that p_i <= 1 + Sum_{j=1..i-1} p_j.
A173702,30,,,,,,,False,False,0,0,1.0,,Partial sums of prime numbers of measurement A002049.
A130047,30,,,,,,,False,False,0,0,1.0,,Left half of Pascal's triangle (A034868) modulo 2.
A044991,30,,,,,,,False,False,0,0,1.0,,Numbers whose base-3 representation contains no 0's and exactly two 2's.
A336307,30,,,,,,,False,False,0,0,1.0,,Numbers that are neither Colombian nor Brazilian.
A318453,30,,,,,,,False,False,0,0,1.0,,"Numerators of the sequence whose Dirichlet convolution with itself yields A001227, number of odd divisors of n."
A084138,30,,,,,,,False,False,0,0,1.0,,"a(n) is the number of times n is in sequence A060715; i.e., there are exactly a(n) cases where there are exactly n primes between m and 2m, exclusively, for m > 0."
A004085,30,,,,,,,False,False,0,0,1.0,,Sum of digits of Euler totient function of n.
A392443,30,,,,,,,False,False,0,0,1.0,,"Number of finite regions in a complete bipartite graph where the vertices in the two parts are placed on opposite sides of a parabola at integer y coordinates y = 1, 2, ...n."
A216095,30,6.0,,,,,,False,True,13,13,1.0,,a(n) = 2^n mod 10000.
A122461,30,13.0,5.0,0.0,13.0,38.0,0.0,True,False,1,0,0.19689119170984457,,Repetitions of even numbers four times.
A391337,30,,,,,,,False,False,0,0,1.0,,"Odd semiprimes p*q, such that Stern polynomial B(p*q,x) is irreducible."
A108926,30,,,,,,,False,False,0,0,1.0,,"Initial members of abundant quintuplets, i.e., values of k such that (k, k+2, k+4, k+6, k+8) are all abundant numbers."
A324722,30,,,,,,,False,False,0,0,1.0,,Numbers k such that A324658(A156552(k)) is zero.
A349349,30,,,,,,,False,False,0,0,1.0,,"Sum of A252463 and its Dirichlet inverse, where A252463 shifts the prime factorization of odd numbers one step towards smaller primes and divides even numbers by two."
A378219,30,,,,,,,False,False,0,0,1.0,,Dirichlet inverse of A253249.
A292238,30,,,,,,,False,False,0,0,1.0,,a(n) = gpf(lpf(2^prime(n) - 1) - 1) where prime(n) is the n-th prime.
A307616,30,7.0,,,,,,False,True,4,3,1.0,,"a(n) is the smallest k with the property that i / gcd(i, k) is a prime power (or 1) for i = 1..n."
A068516,30,,,,,,,False,False,0,0,1.0,,"Number of squares (of another matrix) in the group GL(2,Z_n) described in sequence A000252."
A189920,30,,,,,,,False,False,0,0,1.0,,Zeckendorf representation of natural numbers.
A019411,30,,,,,,,False,False,0,0,1.0,,Primes with primitive root 89.
A259551,30,,,,,,,False,False,0,0,1.0,,"Expansion of f(x^2, x^3) * f(-x^4, -x^6) / f(-x^2) in powers of x where f(,) is the Ramanujan general theta function."
A089704,30,,,,,,,False,False,0,0,1.0,,"Primes in which the unit place digit is 1 and the k-th most significant digit is prime (2,3,5,7) if k is prime else is composite (4,6,8,9,0)."
A139659,30,,,,,,,False,False,0,0,1.0,,Primes of the form x^2 + 357*y^2.
A311683,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.419.3 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A343640,30,,,,,,,False,False,0,0,1.0,,"Coordinate triples (x(n), y(n), z(n); n >= 0) of the 3D square spiral filling space with shells of increasing radius for the sup-norm, in turn filled by squares extending from one pole to the opposite one."
A037244,30,,,,,,,False,False,0,0,1.0,,Base 100 expansion of Pi.
A386130,30,,,,,,,False,False,0,0,1.0,,"Primes having only {1, 5, 6, 8} as digits."
A263587,30,29.0,6.0,2.0,29.0,442.0,0.0,True,False,1,0,0.43037974683544306,,"Number of (1+1) X (n+1) arrays of permutations of 0..n*2+1 filled by rows with each element moved a city block distance of 1 or 2, and rows and columns in increasing lexicographic order."
A164999,30,,,,,,,False,False,0,0,1.0,,Length of cycle mentioned in A164998.
A164925,30,,,,,,,False,False,0,0,1.0,,"Array, binomial(j-i,j), read by rising antidiagonals."
A088377,30,,,,,,,False,False,0,0,1.0,,a(n) = (smallest prime factor of n)^2; a(1) = 1.
A236241,30,6.0,,,,,,False,True,6,6,1.0,,"a(n) = |{0 < k < n: m = phi(k) + phi(n-k)/8 is an integer with C(2*m, m) + prime(m) prime}|, where C(2*m, m) = (2*m)!/(m!)^2, and phi(.) is Euler's totient function."
A155103,30,,,,,,,False,False,0,0,1.0,,Triangle read by rows: Matrix inverse of A155102.
A073407,30,,,,,,,False,False,0,0,1.0,,Let phi_m(x) denote the Euler totient function applied m times to x. Sequence gives the minimum number of iterations m such that phi_m(n) divides n.
A223968,30,,,,,,,False,False,0,0,1.0,,"Square array T, read by antidiagonals: T(n,k) = 0 if n-k >= 5 or if k-n >= 6, T(4,0) = T(3,0) = T(2,0) = T(1,0) = T(0,0) = T(0,1) = T(0,2) = T(0,3) = T(0,4) = T(0,5) = 1, T(n,k) = T(n-1,k) + T(n,k-1)."
A063084,30,,,,,,,False,False,0,0,1.0,,"a(n) = pi(n-1)*n - pi(n)*(n-1), where pi() = A000720()."
A336627,30,16.0,3.0,2.0,17.0,108.0,0.0,True,False,2,1,0.3025210084033613,,Coordination sequence for the Manhattan lattice.
A335384,30,,,,,,,False,False,0,0,1.0,,"Order of the finite groups GL(m,q) [or GL_m(q)] in increasing order as q runs through the prime powers."
A226692,30,,,,,,,False,False,0,0,1.0,,"The first member of a twin prime pair whose sum equals the sums of k consecutive smaller pairs of twin primes, k=3."
A002483,30,7.0,2.0,2.0,13.0,68.0,2.0,True,False,4,3,0.8395061728395061,,Expansion of Jacobi theta function {theta_1}'(q) in powers of q^(1/4).
A023659,30,,,,,,,False,False,0,0,1.0,,Convolution of odd numbers and A001950.
A051082,30,,,,,,,False,False,0,0,1.0,,Primes p such that x^26 = -2 has a solution mod p.
A098749,30,13.0,6.0,0.0,15.0,68.0,0.0,True,False,2,1,0.15280898876404495,,Let f(n) = ((n^4-n^3-1)/(n^3-n-1))^2; then a(n) = floor(f(n)).
A296876,30,7.0,2.0,0.0,7.0,24.0,0.0,True,False,1,0,0.09056603773584905,,"Numbers whose base-8 digits d(m), d(m-1), ..., d(0) have #(pits) = #(peaks); see Comments."
A062443,30,,,,,,,False,False,0,0,1.0,,Integer part of log(n!)^(1 + log(1 + log(n))).
A126071,30,,,,,,,False,False,0,0,1.0,,Number of bases (2 <= b <= n+1) in which n is a palindrome.
A367765,30,,,,,,,False,False,0,0,1.0,,"a(n) is the denominator of the probability that a particular one of the A335573(n+1) fixed polyominoes corresponding to the free polyomino with binary code A246521(n+1) appears in the Eden growth model on the square lattice (see A367760), when n square cells have been added."
A352240,30,,,,,,,False,False,0,0,1.0,,"Even numbers with at least one pair of Goldbach partitions, (p,q) and (r,s) with p,q,r,s prime and p < r <= s < q, such that all integers in the open intervals (p,r) and (s,q) are composite."
A359587,30,,,,,,,False,False,0,0,1.0,,Fully multiplicative with a(p) = A008578(1+A329697(p)).
A113744,30,,,,,,,False,False,0,0,1.0,,"Generalized Mancala solitaire (A002491); to get n-th term, start with n and successively round up to next 7 multiples of n-1, n-2, ..., 1, for n>=1."
A218468,30,7.0,,,,,,False,True,4,3,1.0,,a(n+1) is a multiple of at least one digit of a(n); this is the lexicographically earliest injective such sequence.
A025835,30,,,,,,,False,False,0,0,1.0,,Expansion of 1/((1-x^3)*(1-x^5)*(1-x^6)).
A254958,30,7.0,,,,,,False,True,3,2,1.0,,"Zeroless numbers n with digits d_1, d_2, ... d_k such that d_1^2 + ... + d_k^2 is a square."
A011405,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 16th root of 18.
A322671,30,,,,,,,False,False,0,0,1.0,,"a(n) = Sum_{d|n} (pod(d)/d), where pod(k) is the product of the divisors of k (A007955)."
A062442,30,,,,,,,False,False,0,0,1.0,,Nearest integer to log(n)^(1 + log(n)).
A071687,30,,,,,,,False,False,0,0,1.0,,"Non-palindromic numbers such that either x=q1.Rev[x] or Rev[x]=q2.x, where R[x]=A004086[x] and q1 or q2 are integers not divisible by 10."
A364673,30,,,,,,,False,False,0,0,1.0,,Number of (necessarily strict) integer partitions of n containing all of their own first differences.
A386409,30,,,,,,,False,False,0,0,1.0,,Number of nonnegative values s < n such that (-s)^s == -s (mod n).
A140621,30,,,,,,,False,False,0,0,1.0,,Primes of the form 28x^2+12xy+57y^2.
A094495,30,,,,,,,False,False,0,0,1.0,,"Table of binomial coefficients mod m^2, read by rows: T(m, n) = binomial(m, n) mod m^2."
A390294,30,,,,,,,False,False,0,0,1.0,,Numbers k with a prime factor other than 2 or 5 such that digsum(k) = digsum(repeating period of 1/k).
A190435,30,,,,,,,False,False,0,0,1.0,,Positions of 3 in A190431.
A335295,30,,,,,,,False,False,0,0,1.0,,Perimeters of nonprimitive Heronian triangles whose largest side length is a square.
A106928,30,,,,,,,False,False,0,0,1.0,,"Primes of the form 2x^2-xy+8y^2, with x and y nonnegative."
A308050,30,,,,,,,False,False,0,0,1.0,,"a(n) = n - prevprime(n - 1), where prevprime(n) is the largest prime < n."
A026736,30,,,,,,,False,False,0,0,1.0,,"Triangular array T read by rows: T(n,0) = T(n,n) = 1 for n >= 0; for n >= 2 and 1 <= k <= n-1, T(n,k) = T(n-1,k-1) + T(n-2,k-1) + T(n-1,k) if n is even and k=(n-2)/2, otherwise T(n,k) = T(n-1,k-1) + T(n-1,k)."
A275344,30,9.0,,,,,,False,True,2,1,1.0,,"Number of ordered ways to write n as x^2 + y^2 + z^2 + 2*w^2 with x + 2*y + 3*z a square, where x,y,z,w are nonnegative integers."
A067582,30,,,,,,,False,False,0,0,1.0,,Nonprime values of n such that bigomega(n)^omega(n)=omega(n)^bigomega(n) where bigomega(n) is the number of prime factors of n (counted with multiplicity) and omega(n) the number of distinct prime factors of n.
A157048,30,,,,,,,False,False,0,0,1.0,,"a(n) = the smallest integer > p(n) that is coprime to (p(n+1)-p(n)), where p(n) is the n-th prime."
A020415,30,,,,,,,False,False,0,0,1.0,,Numbers k such that the continued fraction for sqrt(k) has period 76.
A189406,30,,,,,,,False,False,0,0,1.0,,"n+[nr/s]+[nt/s]; r=1, s=-1+sqrt(3), t=1+sqrt(3)."
A250646,30,,,,,,,False,False,0,0,1.0,,"T(n,k)=Number of length n+1 0..k arrays with the sum of the maximum of each adjacent pair multiplied by some arrangement of +-1 equal to zero."
A040459,30,,,,,,,False,False,0,0,1.0,,Continued fraction for sqrt(481).
A204220,30,7.0,,,,,,False,True,4,3,1.0,,"Expansion of f(-x^2, -x^3) * f(-x^2, -x^4) / f(-x, -x^2) in powers of x where f(, ) is Ramanujan's general theta function."
A121560,30,,,,,,,False,False,0,0,1.0,,Lengths of blocks of zeros in sequence A121559.
A264156,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of M_5, the 5-dimensional analog of Madelung's constant (negated)."
A308074,30,8.0,,,,,,False,True,2,1,1.0,,Number of integer-sided triangles with perimeter n whose side lengths are mutually coprime.
A369293,30,,,,,,,False,False,0,0,1.0,,"Lexicographically earliest sequence of distinct positive integers such that a(1) = 1, a(2) = 2, and for any n > 1, A091255(a(n), a(n+1)) <> 1."
A086044,30,7.0,,,,,,False,True,5,4,1.0,,"Position of the first occurrence of n in concatenated numbers (A007376, Champernowne constant)."
A059631,30,,,,,,,False,False,0,0,1.0,,Carryless multiplication 8 X n base 10.
A080240,30,,,,,,,False,False,0,0,1.0,,"Define two sequences by A_n = mex{A_i,B_i : 0 <= i < n} for n >= 0, B_0=0, B_1=1 and for n >= 2, B_n = 2B_{n-1}+(-1)^{A_n}. Sequence gives A_n."
A019415,30,,,,,,,False,False,0,0,1.0,,Primes with primitive root 93.
A371912,30,9.0,1.0,2.0,9.0,52.0,0.0,True,False,1,0,0.08652246256239601,,Maximum Zagreb index of maximal 3-degenerate graphs with n vertices.
A285258,30,9.0,,,,,,False,True,2,1,1.0,,"1-limiting word of the morphism 0->10, 1-> 0110."
A245651,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of eta/xi = A086318/A086317, a coefficient associated with the asymptotics of the number of weakly binary trees."
A016580,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of log(7/2).
A087122,30,,,,,,,False,False,0,0,1.0,,a(n) is the number of non-congruent solutions to x^2*y^2 == 0 (mod n).
A027480,30,7.0,1.0,1.0,7.0,30.0,1.0,True,False,1,0,0.048154093097913325,,a(n) = n*(n+1)*(n+2)/2.
A106061,30,,,,,,,False,False,0,0,1.0,,Primes p such that 1*p + 10 and 10*p + 1 are primes.
A271780,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of Product_{p odd prime} 1-2/(p*(p-1)), a constant related to Artin's conjecture in the context of quadratic fields."
A073636,30,9.0,3.0,0.0,9.0,38.0,0.0,True,False,1,0,0.18181818181818182,,"Period 3: repeat [1, 8, 9] ; Digital root of A000578(n) = n^3 for n >= 1."
A191843,30,,,,,,,False,False,0,0,1.0,,"Ordered nonnegative differences f-3*g, where f and g are positive Fibonacci numbers (A000045)."
A027722,30,,,,,,,False,False,0,0,1.0,,Numbers k such that k^2+k+7 is a palindrome.
A291039,30,15.0,4.0,1.0,16.0,80.0,0.0,True,False,2,1,0.06820119352088662,,a(n) = (1/4)*A291038(n).
A255642,30,,,,,,,False,False,0,0,1.0,,a(n) = n*((n mod 3)*(n mod 5)-((n mod 3)+(n mod 5))).
A187892,30,9.0,3.0,0.0,9.0,34.0,0.0,True,False,1,0,0.04836415362731152,,"a(0)=0, a(1)=6, a(n)=a(n-1)+a(n-2)-1."
A047515,30,15.0,6.0,0.0,15.0,64.0,0.0,True,False,1,0,0.21262458471760798,,"Numbers that are congruent to {0, 3, 4, 6, 7} mod 8."
A111457,30,,,,,,,False,False,0,0,1.0,,Number of semiprimes smaller than the n-th prime.
A160720,30,,,,,,,False,False,0,0,1.0,,"Number of ""ON"" cells at n-th stage in 2-dimensional cellular automaton (see Comments for precise definition)."
A303860,30,,,,,,,False,False,0,0,1.0,,"Number of pairs (lambda,mu) of partitions lambda of n and mu of 10 with mu <= lambda (by diagram containment)."
A046834,30,,,,,,,False,False,0,0,1.0,,Internal digits of n^2 include digits of n as subsequence.
A136275,30,,,,,,,False,False,0,0,1.0,,"Similar to A137284, but considering Sum{ k = 1,2,3,... } 5^(-nk)."
A167415,30,,,,,,,False,False,0,0,1.0,,"Positive integers k such that there is no solution of the equation x^2 + y^2 + 3*x*y = 0 in Z/nZ except for the trivial one (0,0)."
A206828,30,,,,,,,False,False,0,0,1.0,,"Number of solutions k of C(2k,k)=C(2n,n) (mod n), where 1<=k<n."
A063114,30,7.0,,,,,,False,True,5,4,1.0,,a(n) = n + product of the nonzero digits of n.
A132741,30,,,,,,,False,False,0,0,1.0,,Largest divisor of n having the form 2^i*5^j.
A241445,30,,,,,,,False,False,0,0,1.0,,Number of partitions of n such that the number of parts having multiplicity 1 is not a part and the number of distinct parts is not a part.
A193918,30,,,,,,,False,False,0,0,1.0,,Mirror of the triangle A193917.
A395253,30,,,,,,,False,False,0,0,1.0,,Differences of A395251.
A100197,30,,,,,,,False,False,0,0,1.0,,"Numbers of squares in the range [n^3, (n+1)^3]."
A240698,30,,,,,,,False,False,0,0,1.0,,"Partial sums of divisors of n, cf. A027750."
A280927,30,,,,,,,False,False,0,0,1.0,,Odd numbers k such that phi(k) and cototient(k) have the same prime signature.
A326004,30,,,,,,,False,False,0,0,1.0,,G.f.: Sum_{n>=0} (n+1)*(n+2)*(n+3)/3! * x^n * (1 + x^n)^n.
A134090,30,,,,,,,False,False,0,0,1.0,,"Triangle, read by rows, where T(n,k) = [(I + D*C)^n](n,k); that is, row n of T = row n of (I + D*C)^n for n>=0 where C denotes Pascal's triangle, I the identity matrix and D a matrix where D(n+1,n)=1 and zeros elsewhere."
A319332,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 1/2 + Sum_{n>0} exp(-Pi*n^2).
A369030,30,,,,,,,False,False,0,0,1.0,,"Exponential of Mangoldt function permuted by A163511 (""Doudna-permutation mirrored"")."
A081594,30,7.0,,,,,,False,True,6,5,1.0,,"Let n = 10x + y where 0 <= y <= 9, x >= 0. Then a(n) = 2x+y."
A173830,30,,,,,,,False,False,0,0,1.0,,"Primes of the form p - floor(sqrt(p)), p prime."
A341049,30,,,,,,,False,False,0,0,1.0,,"Irregular triangle read by rows T(n,k) in which row n lists the terms of n-th row of A336811 in nondecreasing order."
A132817,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of Sum_{n >= 1} 1/6^prime(n).
A062855,30,,,,,,,False,False,0,0,1.0,,First differences of A062851.
A369923,30,,,,,,,False,False,0,0,1.0,,"Array read by antidiagonals: A(n,k) is the number of permutations of n copies of 1..k with values introduced in order and without cyclically adjacent elements equal."
A242943,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the mean car density associated with Solomon's variation in Renyi's one-dimensional parking problem.
A347256,30,,,,,,,False,False,0,0,1.0,,Irregular triangle whose n-th row lists the integers m such that the n-th necklace polynomial is divisible by x^m-1.
A211664,30,7.0,1.0,2.0,9.0,44.0,2.0,True,False,3,2,0.25142857142857145,,Number of iterations (...(log_4(log_3(log_2(n))))...) such that the result is < 1.
A347764,30,,,,,,,False,False,0,0,1.0,,Number of compositions (ordered partitions) of n into at most 4 prime powers (including 1).
A350249,30,,,,,,,False,False,0,0,1.0,,a(n) is the constant term in expansion of Product_{k=1..n} (x^(k^2) + 1 + 1/x^(k^2)).
A190619,30,,,,,,,False,False,0,0,1.0,,Binary expansions of odd numbers with a single zero in their binary expansion.
A180120,30,,,,,,,False,False,0,0,1.0,,Indices of record high-points in the sequence of Sprague-Grundy values for Grundy's game.
A106743,30,,,,,,,False,False,0,0,1.0,,"a(n) = -1 iff n is prime, a(n) = 1 iff n is not squarefree, otherwise (n is nonprime and squarefree) a(n) = 0."
A008430,30,,,,,,,False,False,0,0,1.0,,Theta series of D_8 lattice.
A312864,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.5.93.2 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
